-2.292590, -0.136526
-2.291590, -0.137574
-2.290590, -0.138623
-2.289590, -0.139672
-2.288590, -0.140723
-2.287590, -0.141773
-2.286590, -0.142826
-2.285590, -0.143878
-2.284590, -0.144932
-2.283590, -0.145987
-2.282590, -0.147042
-2.281590, -0.148098
-2.280590, -0.149155
-2.279590, -0.150213
-2.278590, -0.151272
-2.277590, -0.152332
-2.276590, -0.153392
-2.275590, -0.154453
-2.274590, -0.155516
-2.273590, -0.156579
-2.272590, -0.157642
-2.271590, -0.158707
-2.270590, -0.159773
-2.269590, -0.160839
-2.268590, -0.161907
-2.267590, -0.162975
-2.266590, -0.164043
-2.265590, -0.165114
-2.264590, -0.166184
-2.263590, -0.167256
-2.262590, -0.168328
-2.261590, -0.169401
-2.260590, -0.170475
-2.259590, -0.171551
-2.258590, -0.172626
-2.257590, -0.173703
-2.256590, -0.174781
-2.255590, -0.175859
-2.254590, -0.176938
-2.253590, -0.178019
-2.252590, -0.179100
-2.251590, -0.180182
-2.250590, -0.181265
-2.249590, -0.182348
-2.248590, -0.183433
-2.247590, -0.184518
-2.246590, -0.185604
-2.245590, -0.186691
-2.244590, -0.187780
-2.243590, -0.188868
-2.242590, -0.189958
-2.241590, -0.191049
-2.240590, -0.192140
-2.239590, -0.193233
-2.238590, -0.194326
-2.237590, -0.195420
-2.236590, -0.196515
-2.235590, -0.197611
-2.234590, -0.198708
-2.233590, -0.199805
-2.232590, -0.200904
-2.231590, -0.202003
-2.230590, -0.203103
-2.229590, -0.204205
-2.228590, -0.205307
-2.227590, -0.206409
-2.226590, -0.207513
-2.225590, -0.208618
-2.224590, -0.209723
-2.223590, -0.210830
-2.222590, -0.211937
-2.221590, -0.213045
-2.220590, -0.214155
-2.219590, -0.215265
-2.218590, -0.216375
-2.217590, -0.217487
-2.216590, -0.218600
-2.215590, -0.219713
-2.214590, -0.220828
-2.213590, -0.221943
-2.212590, -0.223059
-2.211590, -0.224177
-2.210590, -0.225294
-2.209590, -0.226413
-2.208590, -0.227533
-2.207590, -0.228654
-2.206590, -0.229775
-2.205590, -0.230898
-2.204590, -0.232021
-2.203590, -0.233145
-2.202590, -0.234271
-2.201590, -0.235397
-2.200590, -0.236524
-2.199590, -0.237652
-2.198590, -0.238780
-2.197590, -0.239910
-2.196590, -0.241041
-2.195590, -0.242172
-2.194590, -0.243304
-2.193590, -0.244438
-2.192590, -0.245572
-2.191590, -0.246707
-2.190590, -0.247843
-2.189590, -0.248980
-2.188590, -0.250118
-2.187590, -0.251257
-2.186590, -0.252396
-2.185590, -0.253536
-2.184590, -0.254678
-2.183590, -0.255820
-2.182590, -0.256964
-2.181590, -0.258108
-2.180590, -0.259253
-2.179590, -0.260399
-2.178590, -0.261546
-2.177590, -0.262694
-2.176590, -0.263842
-2.175590, -0.264992
-2.174590, -0.266143
-2.173590, -0.267294
-2.172590, -0.268447
-2.171590, -0.269600
-2.170590, -0.270754
-2.169590, -0.271910
-2.168590, -0.273066
-2.167590, -0.274223
-2.166590, -0.275381
-2.165590, -0.276540
-2.164590, -0.277699
-2.163590, -0.278860
-2.162590, -0.280022
-2.161590, -0.281184
-2.160590, -0.282348
-2.159590, -0.283512
-2.158590, -0.284678
-2.157590, -0.285844
-2.156590, -0.287011
-2.155590, -0.288179
-2.154590, -0.289349
-2.153590, -0.290519
-2.152590, -0.291689
-2.151590, -0.292861
-2.150590, -0.294034
-2.149590, -0.295208
-2.148590, -0.296383
-2.147590, -0.297558
-2.146590, -0.298735
-2.145590, -0.299913
-2.144590, -0.301091
-2.143590, -0.302270
-2.142590, -0.303451
-2.141590, -0.304632
-2.140590, -0.305814
-2.139590, -0.306997
-2.138590, -0.308181
-2.137590, -0.309366
-2.136590, -0.310552
-2.135590, -0.311739
-2.134590, -0.312927
-2.133590, -0.314116
-2.132590, -0.315306
-2.131590, -0.316496
-2.130590, -0.317688
-2.129590, -0.318881
-2.128590, -0.320074
-2.127590, -0.321269
-2.126590, -0.322464
-2.125590, -0.323661
-2.124590, -0.324858
-2.123590, -0.326057
-2.122590, -0.327256
-2.121590, -0.328456
-2.120590, -0.329657
-2.119590, -0.330859
-2.118590, -0.332063
-2.117590, -0.333267
-2.116590, -0.334471
-2.115590, -0.335678
-2.114590, -0.336885
-2.113590, -0.338092
-2.112590, -0.339301
-2.111590, -0.340511
-2.110590, -0.341722
-2.109590, -0.342934
-2.108590, -0.344146
-2.107590, -0.345360
-2.106590, -0.346575
-2.105590, -0.347790
-2.104590, -0.349007
-2.103590, -0.350225
-2.102590, -0.351443
-2.101590, -0.352663
-2.100590, -0.353883
-2.099590, -0.355105
-2.098590, -0.356327
-2.097590, -0.357551
-2.096590, -0.358775
-2.095590, -0.360000
-2.094590, -0.361227
-2.093590, -0.362454
-2.092590, -0.363682
-2.091590, -0.364911
-2.090590, -0.366142
-2.089590, -0.367373
-2.088590, -0.368605
-2.087590, -0.369838
-2.086590, -0.371072
-2.085590, -0.372308
-2.084590, -0.373544
-2.083590, -0.374781
-2.082590, -0.376019
-2.081590, -0.377258
-2.080590, -0.378498
-2.079590, -0.379739
-2.078590, -0.380981
-2.077590, -0.382224
-2.076590, -0.383468
-2.075590, -0.384713
-2.074590, -0.385959
-2.073590, -0.387206
-2.072590, -0.388454
-2.071590, -0.389703
-2.070590, -0.390953
-2.069590, -0.392204
-2.068590, -0.393456
-2.067590, -0.394709
-2.066590, -0.395963
-2.065590, -0.397218
-2.064590, -0.398474
-2.063590, -0.399731
-2.062590, -0.400988
-2.061590, -0.402248
-2.060590, -0.403508
-2.059590, -0.404768
-2.058590, -0.406031
-2.057590, -0.407293
-2.056590, -0.408557
-2.055590, -0.409822
-2.054590, -0.411088
-2.053590, -0.412355
-2.052590, -0.413623
-2.051590, -0.414892
-2.050590, -0.416162
-2.049590, -0.417433
-2.048590, -0.418705
-2.047590, -0.419978
-2.046590, -0.421253
-2.045590, -0.422528
-2.044590, -0.423804
-2.043590, -0.425081
-2.042590, -0.426359
-2.041590, -0.427638
-2.040590, -0.428918
-2.039590, -0.430199
-2.038590, -0.431482
-2.037590, -0.432765
-2.036590, -0.434049
-2.035590, -0.435334
-2.034590, -0.436621
-2.033590, -0.437908
-2.032590, -0.439196
-2.031590, -0.440486
-2.030590, -0.441776
-2.029590, -0.443067
-2.028590, -0.444360
-2.027590, -0.445653
-2.026590, -0.446948
-2.025590, -0.448243
-2.024590, -0.449540
-2.023590, -0.450837
-2.022590, -0.452136
-2.021590, -0.453436
-2.020590, -0.454736
-2.019590, -0.456038
-2.018590, -0.457341
-2.017590, -0.458645
-2.016590, -0.459950
-2.015590, -0.461256
-2.014590, -0.462562
-2.013590, -0.463870
-2.012590, -0.465179
-2.011590, -0.466489
-2.010590, -0.467801
-2.009590, -0.469113
-2.008590, -0.470426
-2.007590, -0.471740
-2.006590, -0.473055
-2.005590, -0.474371
-2.004590, -0.475689
-2.003590, -0.477007
-2.002590, -0.478327
-2.001590, -0.479647
-2.000590, -0.480969
-1.999590, -0.482291
-1.998590, -0.483615
-1.997590, -0.484940
-1.996590, -0.486265
-1.995590, -0.487592
-1.994590, -0.488920
-1.993590, -0.490249
-1.992590, -0.491579
-1.991590, -0.492910
-1.990590, -0.494242
-1.989590, -0.495575
-1.988590, -0.496910
-1.987590, -0.498245
-1.986590, -0.499581
-1.985590, -0.500919
-1.984590, -0.502257
-1.983590, -0.503597
-1.982590, -0.504937
-1.981590, -0.506279
-1.980590, -0.507622
-1.979590, -0.508966
-1.978590, -0.510310
-1.977590, -0.511656
-1.976590, -0.513003
